触发条件,出现次数,平均收益%,历史最高涨幅平均%,胜率
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.12%, -3.79%)",1,-10.83,-1.31,0.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.61X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-10.91,7.66,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.68%, -5.98%)",1,-11.23,-3.5,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.15%, -3.66%)",1,-11.51,-2.67,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.17%, -1.03%)",1,-11.63,1.06,0.0%
量能: 放量 (1.56X) | 趋势: 高于MA20,1,-12.0,-2.2,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.92%, -3.98%)",1,-12.34,-2.05,0.0%
量能: 放量 (1.56X) | 动量: 突破转强 (阳线上穿5/10),1,-12.45,-0.84,0.0%
量能: 放量 (1.55X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-12.67,-7.39,0.0%
量能: 放量 (2.99X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-12.78,-4.92,0.0%
量能: 放量 (2.77X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-13.67,-6.47,0.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.44X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-14.76,-5.97,0.0%
量能: 放量 (2.27X) | 动量: 突破转强 (阳线上穿5/10),1,-15.93,-6.73,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.81%, -1.89%) | 趋势: 高于MA20",1,-18.84,-1.37,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-5.55%, -7.28%) | 趋势: 高于MA20",1,-20.6,-9.84,0.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.64X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-27.13,-10.02,0.0%
