触发条件,出现次数,平均收益%,历史最高涨幅平均%,胜率
量能: 放量 (1.54X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,2.175,7.914999999999999,50.0%
"形态: 两连阴 (-0.21%, -1.55%)",1,2.16,8.84,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.93%, -0.94%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,2.15,2.15,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.11%, -4.31%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,2.14,2.14,100.0%
量能: 放量 (2.38X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,2.12,5.125,100.0%
"形态: 两连阴 (-0.81%, -3.88%)",1,2.1,6.84,100.0%
量能: 放量 (1.67X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,2.09,6.825,50.0%
量能: 放量 (1.93X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.09,4.19,100.0%
"形态: 两连阴 (-2.12%, -5.32%)",1,2.04,8.89,100.0%
趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,101,2.033564356435644,6.428217821782178,52.48%
"形态: 两连阴 (-0.28%, -4.38%)",1,2.02,3.94,100.0%
"形态: 两连阴 (-0.71%, -2.55%)",1,2.02,9.07,100.0%
"形态: 两连阴 (-3.41%, -0.76%)",1,2.01,9.77,100.0%
量能: 放量 (2.14X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,2.01,10.03,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.76%, -1.32%)",1,2.0,8.32,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-10.02%, -3.65%)",1,1.95,9.71,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-4.89%, -4.19%)",1,1.91,9.42,100.0%
"形态: 两连阴 (-0.67%, -0.75%)",1,1.87,4.93,100.0%
"形态: 两连阴 (-0.17%, -0.34%)",1,1.86,1.86,100.0%
"形态: 两连阴 (-0.42%, -0.85%)",1,1.76,4.85,100.0%
"形态: 两连阴 (-1.35%, -0.61%)",1,1.7,1.7,100.0%
"形态: 两连阴 (-1.67%, -3.16%)",1,1.7,1.7,100.0%
"形态: 两连阴 (-0.89%, -1.40%)",1,1.65,1.65,100.0%
"形态: 两连阴 (-0.10%, -0.69%) | 趋势: 高于MA20",1,1.6,1.6,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-5.10%, -4.81%)",1,1.6,6.83,100.0%
量能: 放量 (1.50X),1,1.6,3.29,100.0%
量能: 放量 (1.71X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,1.59,2.03,100.0%
量能: 放量 (1.58X),4,1.5550000000000002,2.98,75.0%
"形态: 两连阴 (-0.41%, -0.83%)",1,1.52,5.64,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-6.87%, -1.23%) | 趋势: 高于MA20",1,1.42,1.42,100.0%
"形态: 两连阴 (-5.65%, -1.08%)",1,1.34,2.68,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-4.00%, -5.18%) | 趋势: 高于MA20",1,1.29,16.14,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.28%, -0.28%)",1,1.29,2.15,100.0%
趋势: 多头排列 (5>20>60),25,1.2864000000000002,8.9352,52.0%
"形态: 两连阴 (-0.26%, -2.46%)",1,1.27,2.55,100.0%
量能: 放量 (1.66X) | 趋势: 高于MA20,1,1.21,1.21,100.0%
形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),58,1.156551724137931,8.14155172413793,50.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.82%, -0.12%)",2,1.155,4.4350000000000005,50.0%
量能: 放量 (1.75X),1,1.15,4.05,100.0%
量能: 放量 (2.70X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,1.14,6.4,100.0%
"形态: 两连阴 (-0.46%, -0.86%)",1,1.12,1.12,100.0%
"形态: 两连阴 (-2.78%, -1.81%)",1,1.11,8.76,100.0%
量能: 放量 (2.61X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,1.07,10.68,100.0%
"形态: 两连阴 (-0.53%, -1.06%) | 趋势: 高于MA20",1,1.06,1.06,100.0%
"形态: 两连阴 (-0.20%, -0.39%)",1,0.99,0.99,100.0%
量能: 放量 (1.77X),2,0.98,5.199999999999999,50.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.63%, -0.55%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,0.98,1.52,100.0%
趋势: 高于MA20,263,0.944638783269962,4.219581749049429,43.73%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-6.16%, -0.12%)",1,0.94,10.82,100.0%
"形态: 两连阴 (-3.29%, -1.08%)",1,0.91,0.91,100.0%
"形态: 两连阴 (-2.44%, -2.00%)",1,0.88,8.3,100.0%
量能: 放量 (2.58X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,0.86,0.86,100.0%
"形态: 两连阴 (-1.70%, -0.93%)",1,0.84,6.47,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.24%, -0.48%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,0.83,0.83,100.0%
量能: 放量 (1.82X),2,0.81,0.81,50.0%
"形态: 两连阴 (-0.94%, -2.65%)",1,0.8,6.21,100.0%
量能: 放量 (1.99X),2,0.74,1.8450000000000002,100.0%
"形态: 两连阴 (-0.72%, -0.87%)",1,0.73,1.32,100.0%
"形态: 两连阴 (-2.26%, -3.73%)",1,0.68,2.17,100.0%
量能: 放量 (2.45X) | 动量: 突破转强 (阳线上穿5/10),1,0.65,1.96,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.05%, -2.12%)",1,0.63,5.27,100.0%
"形态: 两连阴 (-0.13%, -2.79%)",1,0.57,7.24,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.18%, -4.04%)",1,0.54,2.51,100.0%
动量: 突破转强 (阳线上穿5/10),251,0.5260956175298804,4.98211155378486,42.63%
"形态: 两连阴 (-0.51%, -0.77%)",1,0.52,0.52,100.0%
"形态: 两连阴 (-0.51%, -1.03%)",1,0.52,0.52,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.52%, -1.82%)",1,0.46,2.21,100.0%
"形态: 两连阴 (-5.48%, -0.97%)",1,0.44,0.53,100.0%
"形态: 两连阴 (-0.26%, -0.40%)",1,0.41,2.03,100.0%
"形态: 两连阴 (-1.21%, -0.20%)",1,0.41,2.44,100.0%
"形态: 两连阴 (-1.55%, -3.61%)",1,0.37,16.12,100.0%
"形态: 两连阴 (-0.66%, -2.31%)",1,0.36,8.23,100.0%
量能: 放量 (2.38X),1,0.35,4.39,100.0%
量能: 放量 (1.53X),2,0.33499999999999996,4.815,50.0%
量能: 放量 (1.96X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),3,0.28999999999999987,2.973333333333333,66.67%
量能: 放量 (1.80X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,0.27,7.7,100.0%
"形态: 两连阴 (-0.24%, -2.41%)",1,0.26,7.15,100.0%
量能: 放量 (1.73X),1,0.25,0.75,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.29%, -1.48%) | 趋势: 高于MA20",1,0.23,0.23,100.0%
"形态: 两连阴 (-0.66%, -1.00%)",1,0.17,0.17,100.0%
"量能: 放量 (2.12X) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.19%, -3.04%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,0.15,2.1,100.0%
量能: 放量 (2.07X),1,0.14,0.14,100.0%
"形态: 两连阴 (-1.39%, -1.19%)",1,0.11,8.74,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.06%, -6.61%)",1,0.11,2.93,100.0%
"形态: 两连阴 (-0.20%, -2.04%) | 趋势: 高于MA20",1,0.1,0.1,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.70%, -1.59%)",1,0.06,3.53,100.0%
趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),343,0.009212827988338146,3.0259475218658896,37.61%
"形态: 两连阴 (-0.19%, -2.46%)",1,0.0,7.13,0.0%
"形态: 两连阴 (-0.46%, -1.30%)",1,0.0,11.08,0.0%
量能: 放量 (2.04X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,0.0,5.24,0.0%
"形态: 两连阴 (-0.68%, -1.03%)",1,0.0,4.33,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-4.05%, -1.32%) | 趋势: 高于MA20",1,0.0,0.0,0.0%
"形态: 两连阴 (-0.25%, -1.94%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-0.08,4.56,0.0%
"形态: 两连阴 (-2.99%, -1.30%) | 趋势: 高于MA20",1,-0.08,-0.08,0.0%
"形态: 两连阴 (-3.82%, -2.75%)",1,-0.11,-0.11,0.0%
量能: 放量 (1.51X) | 趋势: 高于MA20,1,-0.11,0.22,0.0%
"形态: 两连阴 (-0.66%, -0.92%)",1,-0.13,-0.13,0.0%
量能: 放量 (1.76X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,-0.195,3.9099999999999997,50.0%
"形态: 两连阴 (-2.68%, -0.21%)",1,-0.21,0.85,0.0%
"形态: 两连阴 (-0.84%, -6.60%)",1,-0.24,7.95,0.0%
"形态: 两连阴 (-1.18%, -0.16%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-0.27,0.65,0.0%
"形态: 两连阴 (-0.56%, -0.28%)",1,-0.28,-0.28,0.0%
"形态: 两连阴 (-0.14%, -2.15%)",1,-0.29,-0.29,0.0%
量能: 放量 (2.88X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-0.33,-0.33,0.0%
量能: 放量 (2.47X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),3,-0.36333333333333284,3.5566666666666666,66.67%
"量能: 放量 (2.93X) | 形态: 两连阴 (-5.02%, -4.69%)",1,-0.37,2.61,0.0%
"形态: 两连阴 (-0.72%, -0.21%)",1,-0.42,6.09,0.0%
"形态: 两连阴 (-0.24%, -0.97%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-0.48,-0.48,0.0%
"形态: 两连阴 (-6.30%, -2.67%)",1,-0.51,1.96,0.0%
量能: 放量 (2.12X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-0.52,3.2,0.0%
"形态: 两连阴 (-3.89%, -1.77%)",1,-0.53,1.84,0.0%
"形态: 两连阴 (-3.74%, -1.61%)",1,-0.55,4.13,0.0%
"形态: 两连阴 (-1.94%, -0.99%)",1,-0.56,1.12,0.0%
"形态: 两连阴 (-3.94%, -0.93%)",1,-0.56,0.75,0.0%
"形态: 两连阴 (-1.51%, -0.19%)",1,-0.58,0.39,0.0%
量能: 放量 (1.95X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-0.6,-0.6,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.18%, -0.92%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-0.63,0.18,0.0%
"形态: 两连阴 (-1.73%, -0.82%)",1,-0.63,4.56,0.0%
量能: 放量 (1.50X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-0.63,-0.63,0.0%
"形态: 两连阴 (-2.30%, -0.34%)",1,-0.68,-0.45,0.0%
"形态: 两连阴 (-2.05%, -4.58%)",1,-0.68,3.01,0.0%
"量能: 放量 (1.53X) | 形态: 两连阴 (-0.28%, -2.77%) | 动量: 突破转强 (阳线上穿5/10)",1,-0.68,0.14,0.0%
量能: 放量 (1.57X),1,-0.74,2.22,0.0%
"形态: 两连阴 (-4.14%, -0.36%)",1,-0.74,0.86,0.0%
"形态: 两连阴 (-1.09%, -0.55%)",1,-0.76,0.38,0.0%
"形态: 两连阴 (-4.00%, -2.65%)",1,-0.78,-0.78,0.0%
"形态: 两连阴 (-0.21%, -0.07%)",1,-0.78,0.0,0.0%
"形态: 两连阴 (-1.16%, -0.37%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-0.79,-0.79,0.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.89X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-0.85,0.09,0.0%
"形态: 两连阴 (-0.21%, -0.42%)",1,-0.86,2.15,0.0%
"形态: 两连阴 (-0.49%, -2.35%)",1,-0.9,10.34,0.0%
"形态: 两连阴 (-0.54%, -0.54%)",1,-0.92,0.18,0.0%
"形态: 两连阴 (-0.45%, -1.98%)",1,-0.93,-0.62,0.0%
量能: 放量 (1.74X),1,-0.93,-0.93,0.0%
"形态: 两连阴 (-0.56%, -0.93%)",1,-0.94,0.37,0.0%
"形态: 两连阴 (-0.08%, -0.69%)",1,-0.94,4.68,0.0%
量能: 放量 (2.43X) | 动量: 突破转强 (阳线上穿5/10),1,-0.95,9.44,0.0%
量能: 放量 (1.54X) | 动量: 突破转强 (阳线上穿5/10),1,-0.95,8.75,0.0%
"形态: 两连阴 (-2.04%, -1.60%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-0.95,0.32,0.0%
"形态: 两连阴 (-0.19%, -0.76%)",1,-0.96,-0.39,0.0%
"形态: 两连阴 (-0.76%, -0.19%)",1,-0.98,-0.88,0.0%
"量能: 放量 (2.59X) | 形态: 10日内有涨停 | 形态: 两连阴 (-10.00%, -9.99%)",1,-0.99,-0.99,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.66%, -0.28%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-1.01,-1.01,0.0%
"形态: 两连阴 (-0.26%, -4.01%)",1,-1.02,15.36,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.06%, -0.10%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-1.04,7.37,0.0%
"形态: 两连阴 (-0.66%, -1.42%)",1,-1.05,-0.19,0.0%
"量能: 放量 (1.54X) | 形态: 两连阴 (-2.05%, -0.86%)",1,-1.05,-1.05,0.0%
"形态: 两连阴 (-0.83%, -0.83%)",1,-1.06,-0.42,0.0%
"形态: 两连阴 (-0.53%, -1.68%) | 趋势: 高于MA20",1,-1.09,-0.62,0.0%
"形态: 两连阴 (-0.60%, -1.80%)",1,-1.1,5.17,0.0%
量能: 放量 (1.80X),1,-1.2,3.44,0.0%
"形态: 两连阴 (-0.12%, -0.12%)",1,-1.22,-0.61,0.0%
"形态: 两连阴 (-0.34%, -1.19%) | 趋势: 高于MA20",1,-1.22,-0.61,0.0%
"形态: 两连阴 (-3.61%, -7.40%)",1,-1.23,14.26,0.0%
"形态: 两连阴 (-0.76%, -0.26%)",1,-1.23,4.63,0.0%
"形态: 两连阴 (-0.41%, -0.27%)",1,-1.23,-0.68,0.0%
"形态: 两连阴 (-0.24%, -1.54%)",1,-1.24,3.57,0.0%
"形态: 两连阴 (-0.51%, -2.12%) | 趋势: 高于MA20",1,-1.24,-1.17,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.72%, -5.94%)",1,-1.26,1.72,0.0%
"形态: 两连阴 (-3.57%, -2.47%)",1,-1.26,-1.26,0.0%
"形态: 两连阴 (-0.53%, -0.53%)",1,-1.27,-0.64,0.0%
"形态: 两连阴 (-0.25%, -0.25%)",1,-1.28,-1.28,0.0%
"形态: 两连阴 (-0.16%, -1.19%) | 趋势: 高于MA20",1,-1.29,-1.29,0.0%
"形态: 两连阴 (-1.57%, -0.91%)",1,-1.31,-1.31,0.0%
"形态: 两连阴 (-0.98%, -0.83%)",1,-1.32,1.63,0.0%
"形态: 两连阴 (-0.26%, -0.26%)",1,-1.33,0.27,0.0%
"形态: 两连阴 (-0.18%, -0.18%)",1,-1.35,-0.27,0.0%
"形态: 两连阴 (-2.05%, -2.25%)",1,-1.35,-0.63,0.0%
"量能: 放量 (1.99X) | 形态: 两连阴 (-0.37%, -0.75%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-1.35,-0.62,0.0%
"形态: 两连阴 (-0.22%, -0.29%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-1.36,-1.36,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.63%, -1.20%)",1,-1.38,7.66,0.0%
"形态: 两连阴 (-0.31%, -0.31%) | 趋势: 高于MA20",1,-1.4,-0.39,0.0%
"形态: 两连阴 (-1.34%, -0.71%)",1,-1.4,5.42,0.0%
"形态: 两连阴 (-0.76%, -2.31%)",1,-1.44,1.44,0.0%
"形态: 两连阴 (-1.58%, -1.48%)",1,-1.51,3.64,0.0%
"形态: 两连阴 (-0.54%, -0.86%)",1,-1.56,1.09,0.0%
量能: 放量 (1.51X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-1.56,-1.56,0.0%
"形态: 两连阴 (-0.18%, -1.23%) | 趋势: 高于MA20",1,-1.58,-1.06,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.29%, -4.65%)",1,-1.59,3.62,0.0%
"形态: 两连阴 (-1.91%, -7.15%)",1,-1.64,-0.69,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.68%, -0.35%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-1.67,-0.93,0.0%
量能: 放量 (2.11X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-1.68,2.42,0.0%
"形态: 两连阴 (-0.41%, -0.41%)",1,-1.68,2.31,0.0%
"形态: 两连阴 (-1.06%, -1.55%)",1,-1.71,2.11,0.0%
量能: 放量 (1.71X) | 趋势: 高于MA20,1,-1.72,2.27,0.0%
量能: 放量 (1.61X) | 动量: 突破转强 (阳线上穿5/10),1,-1.76,1.23,0.0%
量能: 放量 (2.15X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-1.76,-1.76,0.0%
"形态: 两连阴 (-1.41%, -1.90%)",1,-1.78,5.08,0.0%
趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),77,-1.7857142857142854,8.193116883116883,41.56%
"形态: 两连阴 (-1.20%, -0.81%)",1,-1.8,2.76,0.0%
"形态: 两连阴 (-0.41%, -0.55%)",1,-1.82,-0.84,0.0%
"形态: 两连阴 (-3.62%, -2.42%)",1,-1.83,1.13,0.0%
"形态: 两连阴 (-0.35%, -2.12%)",1,-1.85,-1.42,0.0%
"形态: 两连阴 (-0.83%, -1.50%) | 趋势: 高于MA20",1,-1.86,-1.86,0.0%
"形态: 两连阴 (-1.17%, -0.17%)",1,-1.88,-1.71,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.14%, -2.72%) | 趋势: 高于MA20",1,-1.93,1.79,0.0%
量能: 放量 (2.03X),1,-1.94,0.36,0.0%
"形态: 两连阴 (-2.40%, -0.19%)",1,-1.94,5.05,0.0%
"形态: 两连阴 (-0.19%, -0.24%)",1,-1.95,-1.05,0.0%
"形态: 两连阴 (-1.36%, -8.10%)",1,-1.95,-1.95,0.0%
"形态: 两连阴 (-0.23%, -0.08%)",1,-1.95,-0.94,0.0%
"形态: 两连阴 (-0.04%, -6.81%)",1,-1.97,0.0,0.0%
量能: 放量 (2.17X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,-2.01,-2.01,0.0%
"形态: 两连阴 (-3.36%, -0.74%)",1,-2.02,-1.51,0.0%
"形态: 两连阴 (-2.10%, -1.50%)",1,-2.05,-1.08,0.0%
"形态: 两连阴 (-0.20%, -0.81%)",1,-2.06,-1.03,0.0%
"形态: 两连阴 (-2.38%, -0.94%)",1,-2.14,3.11,0.0%
"形态: 两连阴 (-0.59%, -3.42%)",1,-2.16,-1.85,0.0%
"形态: 两连阴 (-1.76%, -0.51%) | 趋势: 高于MA20",1,-2.17,-1.4,0.0%
量能: 放量 (1.88X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,-2.175,7.07,50.0%
量能: 放量 (2.96X),1,-2.18,-1.28,0.0%
"形态: 两连阴 (-2.05%, -2.51%)",1,-2.19,-2.19,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.32%, -0.67%) | 趋势: 高于MA20",1,-2.22,-2.22,0.0%
量能: 放量 (1.55X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,-2.245,0.17500000000000004,0.0%
"形态: 两连阴 (-0.56%, -1.49%) | 趋势: 高于MA20",1,-2.25,-2.25,0.0%
量能: 放量 (2.19X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-2.26,0.26,0.0%
量能: 放量 (2.04X),1,-2.29,-2.29,0.0%
"形态: 两连阴 (-0.74%, -0.44%) | 趋势: 高于MA20",1,-2.35,-2.35,0.0%
量能: 放量 (2.76X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-2.35,1.41,0.0%
"形态: 两连阴 (-9.88%, -3.50%)",1,-2.37,3.56,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.30%, -0.77%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-2.4,-2.4,0.0%
"形态: 两连阴 (-1.12%, -0.42%) | 趋势: 高于MA20",1,-2.41,-0.14,0.0%
"形态: 两连阴 (-1.45%, -5.77%)",1,-2.42,-2.42,0.0%
量能: 放量 (1.63X) | 趋势: 高于MA20,1,-2.42,-2.42,0.0%
"量能: 放量 (2.13X) | 形态: 两连阴 (-0.32%, -1.23%)",1,-2.43,-1.28,0.0%
"形态: 两连阴 (-0.53%, -0.71%)",1,-2.43,-2.06,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.32%, -2.74%) | 趋势: 高于MA20",1,-2.45,5.47,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.98%, -1.37%) | 趋势: 高于MA20",1,-2.47,10.29,0.0%
"形态: 两连阴 (-0.48%, -1.80%) | 趋势: 高于MA20",1,-2.47,2.47,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.29%, -2.28%) | 趋势: 高于MA20",1,-2.51,-0.85,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.12%, -2.57%)",1,-2.52,-2.52,0.0%
"形态: 两连阴 (-1.33%, -0.19%)",1,-2.52,-0.39,0.0%
量能: 放量 (2.28X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-2.56,2.79,0.0%
量能: 放量 (2.08X),1,-2.58,1.79,0.0%
量能: 放量 (2.25X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,-2.61,4.159999999999999,50.0%
"形态: 两连阴 (-1.05%, -0.08%)",1,-2.61,2.91,0.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.55X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-2.62,-1.79,0.0%
"形态: 两连阴 (-0.93%, -0.47%)",1,-2.62,-0.24,0.0%
"形态: 两连阴 (-0.32%, -1.11%)",1,-2.62,-0.98,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.23%, -9.96%)",1,-2.65,3.38,0.0%
"形态: 两连阴 (-0.20%, -0.51%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-2.65,-1.02,0.0%
"形态: 两连阴 (-0.16%, -1.36%) | 趋势: 高于MA20",1,-2.65,-1.53,0.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.85X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,-2.7,-1.12,0.0%
"形态: 两连阴 (-0.22%, -3.12%)",1,-2.73,5.46,0.0%
"形态: 两连阴 (-1.29%, -2.44%)",1,-2.73,4.43,0.0%
量能: 放量 (1.51X) | 动量: 突破转强 (阳线上穿5/10),1,-2.74,5.79,0.0%
"形态: 两连阴 (-0.17%, -1.28%) | 趋势: 高于MA20",1,-2.76,-2.67,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.60%, -0.86%)",1,-2.76,14.28,0.0%
"形态: 两连阴 (-0.73%, -0.49%)",1,-2.79,8.24,0.0%
"形态: 两连阴 (-0.43%, -1.22%)",1,-2.79,7.1,0.0%
"形态: 两连阴 (-0.18%, -1.42%)",1,-2.8,5.04,0.0%
"形态: 两连阴 (-0.07%, -0.93%)",1,-2.8,-1.79,0.0%
"形态: 两连阴 (-1.35%, -1.22%) | 趋势: 高于MA20",1,-2.83,-1.96,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-7.42%, -2.45%)",1,-2.85,-2.85,0.0%
"形态: 两连阴 (-0.98%, -0.70%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-2.85,-1.98,0.0%
"形态: 两连阴 (-1.55%, -0.74%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-2.85,-2.85,0.0%
量能: 放量 (1.72X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,-2.8699999999999997,-1.0350000000000001,50.0%
量能: 放量 (2.49X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-2.87,8.62,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.44%, -1.37%)",1,-2.9,-1.38,0.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.06X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-2.94,21.02,0.0%
"形态: 两连阴 (-0.56%, -2.10%) | 趋势: 高于MA20",1,-2.94,-1.31,0.0%
"趋势: 多头排列 (5>20>60) | 量能: 放量 (1.81X) | 形态: 两连阴 (-0.20%, -3.17%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-2.94,-2.94,0.0%
"形态: 两连阴 (-0.47%, -1.04%) | 趋势: 高于MA20",1,-2.95,-1.71,0.0%
"形态: 两连阴 (-0.33%, -1.16%)",1,-2.95,3.38,0.0%
"形态: 两连阴 (-1.03%, -0.65%)",1,-2.96,4.1,0.0%
量能: 放量 (1.70X) | 趋势: 高于MA20,1,-2.99,-1.93,0.0%
量能: 放量 (2.56X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-3.01,1.72,0.0%
"形态: 两连阴 (-0.63%, -0.72%)",1,-3.09,0.56,0.0%
量能: 放量 (1.97X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-3.09,-1.64,0.0%
"形态: 两连阴 (-0.12%, -0.24%)",1,-3.09,3.58,0.0%
