触发条件,出现次数,平均收益%,历史最高涨幅平均%,胜率
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.72X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,6.51,9.34,100.0%
"形态: 两连阴 (-1.55%, -3.61%)",1,6.5,16.12,100.0%
"形态: 两连阴 (-4.59%, -2.85%)",1,6.45,6.45,100.0%
"形态: 两连阴 (-0.43%, -1.22%)",1,6.38,6.65,100.0%
"形态: 两连阴 (-0.52%, -0.68%)",1,6.36,6.36,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.18%, -3.73%)",1,6.33,6.33,100.0%
"形态: 两连阴 (-0.94%, -1.77%)",1,6.29,6.86,100.0%
量能: 放量 (1.73X) | 动量: 突破转强 (阳线上穿5/10),2,6.23,6.23,100.0%
"形态: 两连阴 (-0.90%, -0.45%)",1,6.22,6.22,100.0%
量能: 放量 (2.61X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,6.18,6.18,100.0%
量能: 放量 (1.54X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,6.15,6.15,100.0%
"形态: 两连阴 (-1.62%, -1.65%)",1,6.11,6.21,100.0%
"形态: 两连阴 (-0.36%, -1.45%)",1,6.1,8.86,100.0%
"形态: 两连阴 (-0.29%, -0.73%)",1,6.09,8.41,100.0%
"形态: 两连阴 (-2.42%, -2.20%)",1,6.08,6.68,100.0%
形态: 10日内有涨停 | 趋势: 高于MA20,55,6.072909090909091,7.5769090909090915,63.64%
量能: 放量 (1.81X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,6.07,6.07,100.0%
"形态: 两连阴 (-0.58%, -2.34%)",1,6.07,7.32,100.0%
量能: 放量 (1.54X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,6.050000000000001,7.42,50.0%
"形态: 两连阴 (-1.70%, -0.93%)",1,6.05,6.47,100.0%
"形态: 两连阴 (-0.29%, -2.22%)",1,5.99,5.99,100.0%
量能: 放量 (1.66X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,5.92,5.92,100.0%
量能: 放量 (1.63X),2,5.87,7.130000000000001,100.0%
趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停,16,5.81375,8.436250000000001,62.5%
"形态: 两连阴 (-0.17%, -2.78%)",1,5.76,7.62,100.0%
"形态: 两连阴 (-0.68%, -0.30%)",1,5.71,5.71,100.0%
"形态: 两连阴 (-0.28%, -3.20%)",1,5.71,5.71,100.0%
"形态: 两连阴 (-0.41%, -0.83%)",1,5.64,5.64,100.0%
"形态: 两连阴 (-1.36%, -2.47%)",1,5.63,6.88,100.0%
"形态: 两连阴 (-0.99%, -2.09%)",1,5.59,6.67,100.0%
量能: 放量 (1.65X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,5.575,7.49,50.0%
"形态: 两连阴 (-1.00%, -1.68%)",1,5.56,5.56,100.0%
"形态: 两连阴 (-0.14%, -1.13%)",1,5.5,7.03,100.0%
"形态: 两连阴 (-1.39%, -1.19%)",1,5.49,5.83,100.0%
"形态: 两连阴 (-0.24%, -2.41%)",1,5.49,7.15,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-10.02%, -3.65%)",1,5.47,6.99,100.0%
量能: 放量 (1.59X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,5.42,7.23,100.0%
"形态: 两连阴 (-1.28%, -2.52%)",1,5.37,9.14,100.0%
"形态: 两连阴 (-0.71%, -2.55%)",1,5.23,5.23,100.0%
量能: 放量 (2.53X) | 形态: 10日内有涨停,1,5.2,5.2,100.0%
趋势: 多头排列 (5>20>60),23,5.134347826086957,8.465652173913044,65.22%
量能: 放量 (1.52X),2,5.125,5.125,100.0%
"形态: 两连阴 (-0.34%, -1.44%) | 动量: 突破转强 (阳线上穿5/10)",1,5.05,11.44,100.0%
"形态: 两连阴 (-0.44%, -2.28%)",1,5.04,7.36,100.0%
"形态: 两连阴 (-0.63%, -0.43%)",1,5.04,6.13,100.0%
"形态: 两连阴 (-0.66%, -2.31%)",1,5.01,8.23,100.0%
"形态: 两连阴 (-0.94%, -2.65%)",1,5.01,6.21,100.0%
"形态: 两连阴 (-2.35%, -1.60%)",1,4.97,4.97,100.0%
形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10),5,4.968,5.862,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-8.37%, -6.35%) | 趋势: 高于MA20",1,4.91,7.03,100.0%
"形态: 两连阴 (-3.61%, -7.40%)",1,4.8,14.26,100.0%
量能: 放量 (1.51X),2,4.785,6.865,100.0%
"形态: 两连阴 (-1.65%, -0.56%)",1,4.75,4.94,100.0%
"形态: 两连阴 (-5.03%, -1.81%)",1,4.73,6.5,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.89%, -5.03%)",1,4.72,4.72,100.0%
"形态: 两连阴 (-2.71%, -3.11%)",1,4.71,6.68,100.0%
"形态: 两连阴 (-0.60%, -1.80%)",1,4.7,5.17,100.0%
"形态: 两连阴 (-1.55%, -1.68%)",1,4.62,6.93,100.0%
量能: 放量 (2.36X) | 形态: 10日内有涨停,1,4.51,6.51,100.0%
"形态: 两连阴 (-3.46%, -1.37%)",1,4.49,6.28,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.98X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,4.44,5.08,100.0%
量能: 放量 (2.59X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,4.43,5.28,100.0%
"形态: 两连阴 (-0.67%, -0.75%)",1,4.41,4.41,100.0%
"形态: 两连阴 (-0.51%, -7.79%)",1,4.35,5.81,100.0%
量能: 放量 (2.70X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,4.34,4.34,100.0%
"形态: 两连阴 (-0.46%, -2.46%)",1,4.33,8.49,100.0%
"形态: 两连阴 (-0.81%, -3.88%)",1,4.3,6.84,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-6.16%, -0.12%)",1,4.26,4.26,100.0%
量能: 放量 (1.69X) | 动量: 突破转强 (阳线上穿5/10),1,4.14,4.32,100.0%
"形态: 两连阴 (-5.12%, -3.35%)",1,4.08,5.37,100.0%
趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,85,4.039176470588235,9.078117647058823,69.41%
"形态: 两连阴 (-2.78%, -1.81%)",1,3.98,8.76,100.0%
量能: 放量 (1.80X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,3.98,3.98,100.0%
"形态: 两连阴 (-0.13%, -2.79%)",1,3.98,6.39,100.0%
"形态: 两连阴 (-1.30%, -1.13%)",1,3.97,4.84,100.0%
"形态: 两连阴 (-0.36%, -0.98%)",1,3.96,4.4,100.0%
"形态: 两连阴 (-0.72%, -0.21%)",1,3.89,3.89,100.0%
"形态: 两连阴 (-0.49%, -2.35%)",1,3.88,10.34,100.0%
"形态: 两连阴 (-1.68%, -1.94%)",1,3.86,4.42,100.0%
"形态: 两连阴 (-0.21%, -0.21%)",1,3.81,5.61,100.0%
"形态: 两连阴 (-0.42%, -0.85%)",1,3.74,4.85,100.0%
"形态: 两连阴 (-0.18%, -1.42%)",1,3.73,5.04,100.0%
"形态: 两连阴 (-0.25%, -1.94%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,3.71,3.71,100.0%
"形态: 两连阴 (-3.33%, -4.67%)",1,3.7,3.7,100.0%
"形态: 两连阴 (-1.76%, -1.88%)",1,3.64,6.03,100.0%
"形态: 两连阴 (-0.94%, -0.47%)",1,3.63,3.63,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.77%, -1.94%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,3.63,3.63,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.29%, -4.65%)",1,3.62,3.62,100.0%
"形态: 两连阴 (-0.24%, -1.54%)",1,3.57,3.57,100.0%
量能: 放量 (2.04X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,3.54,3.8,100.0%
量能: 放量 (1.77X),2,3.52,5.085,100.0%
"形态: 两连阴 (-0.25%, -1.71%)",1,3.39,5.71,100.0%
"形态: 两连阴 (-5.48%, -2.87%)",1,3.36,10.37,100.0%
"形态: 两连阴 (-1.31%, -1.33%)",1,3.34,4.54,100.0%
"量能: 放量 (1.59X) | 形态: 两连阴 (-1.08%, -0.18%)",1,3.33,4.12,100.0%
量能: 放量 (1.55X) | 动量: 突破转强 (阳线上穿5/10),2,3.3200000000000003,3.545,100.0%
"形态: 两连阴 (-0.83%, -1.30%)",1,3.32,6.15,100.0%
量能: 放量 (1.71X) | 动量: 突破转强 (阳线上穿5/10),1,3.19,7.97,100.0%
"形态: 两连阴 (-3.35%, -5.55%)",1,3.18,4.46,100.0%
"形态: 两连阴 (-0.19%, -2.46%)",1,3.17,4.36,100.0%
"形态: 两连阴 (-6.16%, -1.25%)",1,3.15,4.36,100.0%
"形态: 两连阴 (-0.09%, -1.19%)",1,3.15,4.33,100.0%
"形态: 两连阴 (-4.92%, -2.12%)",1,3.14,5.71,100.0%
"形态: 两连阴 (-0.35%, -1.65%)",1,3.13,7.02,100.0%
量能: 放量 (1.63X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),3,3.0966666666666662,5.913333333333333,100.0%
"形态: 两连阴 (-0.68%, -1.03%)",1,3.07,4.33,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.91%, -5.54%)",1,3.05,8.66,100.0%
"形态: 两连阴 (-3.74%, -1.61%)",1,3.03,4.13,100.0%
"量能: 放量 (1.62X) | 形态: 两连阴 (-0.19%, -0.77%)",1,3.0,3.6,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.82%, -0.12%)",2,2.945,4.25,50.0%
"形态: 两连阴 (-0.28%, -4.38%)",1,2.93,2.93,100.0%
"形态: 两连阴 (-2.67%, -2.08%)",1,2.93,3.21,100.0%
"形态: 两连阴 (-0.66%, -1.67%)",1,2.91,3.72,100.0%
趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),51,2.905098039215686,5.5058823529411764,60.78%
"形态: 两连阴 (-1.29%, -2.44%)",1,2.9,4.43,100.0%
"形态: 两连阴 (-1.50%, -0.06%)",1,2.78,2.78,100.0%
量能: 放量 (1.69X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.74,2.91,100.0%
量能: 放量 (1.92X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,2.7199999999999998,5.335,100.0%
"量能: 放量 (1.73X) | 形态: 两连阴 (-1.00%, -1.11%) | 动量: 突破转强 (阳线上穿5/10)",1,2.71,2.71,100.0%
趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,65,2.5955384615384616,5.5661538461538465,52.31%
"形态: 两连阴 (-0.48%, -1.80%) | 趋势: 高于MA20",1,2.47,2.47,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.60%, -2.68%)",1,2.43,3.69,100.0%
量能: 放量 (1.57X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.41,2.41,100.0%
量能: 放量 (1.80X),1,2.4,3.44,100.0%
量能: 放量 (1.83X),1,2.4,3.34,100.0%
"形态: 两连阴 (-2.77%, -1.08%)",1,2.38,3.81,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.70%, -1.59%)",1,2.34,2.34,100.0%
量能: 放量 (2.28X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.33,2.33,100.0%
"形态: 两连阴 (-0.41%, -0.41%)",1,2.31,2.31,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.63%, -1.20%)",1,2.3,2.3,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.32%, -2.74%) | 趋势: 高于MA20",1,2.3,2.3,100.0%
"形态: 两连阴 (-0.08%, -0.69%)",1,2.26,3.51,100.0%
量能: 放量 (1.73X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.26,2.96,100.0%
量能: 放量 (1.57X),1,2.22,2.22,100.0%
量能: 放量 (1.50X),1,2.2,2.2,100.0%
形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),44,2.1825,5.015,59.09%
"形态: 两连阴 (-2.81%, -1.04%)",1,2.16,2.16,100.0%
"形态: 两连阴 (-1.57%, -1.51%)",1,2.15,4.66,100.0%
"形态: 两连阴 (-1.76%, -0.60%)",1,2.14,2.6,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.92%, -3.41%)",1,2.13,2.41,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-4.89%, -4.19%)",1,2.13,9.42,100.0%
趋势: 高于MA20,137,2.0659124087591243,4.1899999999999995,60.58%
量能: 放量 (1.61X),1,2.05,2.05,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.44X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,1.99,1.99,100.0%
"形态: 两连阴 (-0.12%, -0.24%)",1,1.98,3.58,100.0%
"形态: 两连阴 (-2.38%, -0.94%)",1,1.95,3.11,100.0%
量能: 放量 (1.56X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,1.94,2.33,100.0%
量能: 放量 (1.83X) | 动量: 突破转强 (阳线上穿5/10),2,1.915,2.59,50.0%
