Code,Name,Latest_Date,Latest_Close,Matched_Conditions,MA20,MA60,Volume_Ratio
601366,利群股份,2025-11-28,4.64,趋势: 高于MA20,4.64,4.59,1.25X
605168,三人行,2025-11-28,29.73,形态: 两连阴 | 趋势: 高于MA20,28.72,30.09,0.56X
600446,金证股份,2025-11-28,15.4,形态: 两连阴,15.85,17.62,0.84X
600496,精工钢构,2025-11-28,4.2,形态: 两连阴,4.24,3.95,1.27X
600336,澳柯玛,2025-11-28,7.71,趋势: 多头排列 | 趋势: 高于MA20,7.49,7.12,0.83X
605299,舒华体育,2025-11-28,10.19,趋势: 多头排列 | 趋势: 高于MA20,9.88,9.60,0.77X
603738,泰晶科技,2025-11-28,16.04,趋势: 多头排列 | 趋势: 高于MA20,15.38,15.22,0.43X
600509,天富能源,2025-11-28,8.82,趋势: 多头排列 | 趋势: 高于MA20,8.59,8.33,1.29X
600354,敦煌种业,2025-11-28,6.48,形态: 两连阴,6.54,6.43,0.71X
600640,国脉文化,2025-11-28,13.57,形态: 两连阴,13.57,13.40,0.84X
600218,全柴动力,2025-11-28,11.34,趋势: 多头排列 | 趋势: 高于MA20,10.81,9.95,0.69X
603126,中材节能,2025-11-28,7.12,形态: 两连阴,7.40,7.01,0.58X
600560,金自天正,2025-11-28,16.81,形态: 两连阴,17.58,17.16,1.03X
603833,欧派家居,2025-11-28,52.87,趋势: 高于MA20,52.83,54.19,0.44X
601825,沪农商行,2025-11-28,9.42,趋势: 多头排列 | 量能: 放量 (1.66X) | 趋势: 高于MA20,8.97,8.66,1.66X
603722,阿科力,2025-11-28,39.17,形态: 两连阴,40.70,42.84,0.45X
600330,天通股份,2025-11-28,9.73,趋势: 高于MA20,9.66,10.45,0.72X
600418,江淮汽车,2025-11-28,48.53,形态: 两连阴,48.54,51.15,0.14X
600054,黄山旅游,2025-11-28,11.15,形态: 两连阴,11.39,11.71,0.06X
603958,哈森股份,2025-11-28,15.74,形态: 两连阴,15.99,16.31,0.93X
600272,开开实业,2025-11-28,14.5,趋势: 多头排列 | 趋势: 高于MA20,14.26,13.47,0.12X
600800,渤海化学,2025-11-28,4.11,趋势: 高于MA20,4.05,4.00,0.73X
600416,湘电股份,2025-11-28,13.48,形态: 两连阴,14.56,15.08,0.69X
600369,西南证券,2025-11-28,4.43,形态: 两连阴,4.62,4.72,0.91X
600827,百联股份,2025-11-28,9.04,量能: 放量 (1.69X) | 趋势: 高于MA20,8.99,9.20,1.69X
600739,辽宁成大,2025-11-28,11.76,形态: 两连阴,12.47,12.39,0.90X
601996,丰林集团,2025-11-28,2.55,形态: 两连阴 | 趋势: 高于MA20,2.55,2.43,0.71X
600794,保税科技,2025-11-28,3.94,形态: 两连阴,4.11,4.24,1.03X
600459,贵研铂业,2025-11-28,17.55,形态: 两连阴 | 趋势: 高于MA20,17.24,16.92,0.91X
600210,紫江企业,2025-11-28,7.28,形态: 两连阴,7.56,7.52,0.76X
600366,宁波韵升,2025-11-28,13.1,形态: 两连阴,13.32,14.30,0.79X
603558,健盛集团,2025-11-28,11.36,形态: 两连阴,11.85,10.75,0.48X
603589,口子窖,2025-11-28,30.73,形态: 两连阴,31.83,33.03,0.36X
605178,时空科技,2025-11-28,62.25,形态: 10日内有涨停,69.59,44.00,1.13X
601137,博威合金,2025-11-28,20.9,形态: 两连阴,21.61,23.52,0.93X
600305,恒顺醋业,2025-11-28,7.9,形态: 两连阴,8.14,8.11,0.65X
600863,内蒙华电,2025-11-28,4.54,趋势: 高于MA20,4.50,4.27,0.82X
605186,健麾信息,2025-11-28,21.03,形态: 两连阴,21.23,20.70,0.90X
605567,春雪食品,2025-11-28,11.55,趋势: 高于MA20,11.38,10.65,0.85X
605289,罗曼股份,2025-11-28,65.15,趋势: 高于MA20,64.88,63.67,0.99X
601399,国机重装,2025-11-28,3.25,形态: 两连阴,3.50,3.47,0.86X
601100,恒立液压,2025-11-28,101.3,形态: 10日内有涨停 | 趋势: 高于MA20,90.90,92.01,1.48X
603214,爱婴室,2025-11-28,17.3,形态: 两连阴,17.97,18.26,0.75X
600340,华夏幸福,2025-11-28,2.38,形态: 10日内有涨停,2.54,2.31,0.61X
600309,万华化学,2025-11-28,66.61,趋势: 高于MA20,64.85,65.00,0.93X
600103,青山纸业,2025-11-28,3.95,形态: 10日内有涨停 | 趋势: 高于MA20,3.88,3.69,1.09X
600389,江山股份,2025-11-28,21.46,形态: 两连阴,22.72,24.16,0.76X
600526,菲达环保,2025-11-28,5.39,形态: 两连阴,5.61,5.40,0.86X
601126,四方股份,2025-11-28,28.02,量能: 放量 (1.72X) | 形态: 两连阴,28.15,23.54,1.72X
603489,八方股份,2025-11-28,33.8,趋势: 多头排列 | 形态: 两连阴 | 趋势: 高于MA20,30.77,27.56,1.15X
601113,华鼎股份,2025-11-28,4.62,趋势: 多头排列 | 形态: 10日内有涨停 | 趋势: 高于MA20,4.23,4.15,1.23X
601388,怡球资源,2025-11-28,2.88,形态: 两连阴,3.13,2.98,0.96X
600206,有研新材,2025-11-28,19.8,形态: 两连阴,20.81,21.70,0.81X
603335,迪生力,2025-11-28,6.29,趋势: 高于MA20,6.29,5.84,0.46X
605398,新炬网络,2025-11-28,32.1,趋势: 多头排列 | 趋势: 高于MA20,31.75,31.35,0.58X
600546,山煤国际,2025-11-28,10.59,形态: 两连阴,11.12,10.58,1.17X
600873,梅花生物,2025-11-28,10.14,形态: 两连阴,10.87,10.86,0.53X
600563,法拉电子,2025-11-28,103.7,形态: 两连阴,113.17,119.17,0.91X
600410,华胜天成,2025-11-28,19.15,形态: 10日内有涨停 | 形态: 两连阴,19.34,19.58,0.69X
600592,龙溪股份,2025-11-28,25.6,形态: 10日内有涨停 | 形态: 两连阴 | 趋势: 高于MA20,23.68,25.82,0.73X
603355,莱克电气,2025-11-28,31.04,趋势: 多头排列 | 趋势: 高于MA20,28.07,24.77,0.83X
600131,国网信通,2025-11-28,16.65,形态: 两连阴,17.77,17.78,0.84X
600610,中毅达,2025-11-28,10.22,形态: 两连阴,11.47,11.71,0.61X
601238,广汽集团,2025-11-28,9.25,趋势: 多头排列 | 形态: 10日内有涨停 | 趋势: 高于MA20,8.01,7.83,1.39X
603129,春风动力,2025-11-28,260.9,形态: 10日内有涨停 | 趋势: 高于MA20,248.42,257.29,0.48X
601009,南京银行,2025-11-28,11.57,趋势: 多头排列 | 趋势: 高于MA20,11.33,10.99,0.80X
603225,新凤鸣,2025-11-28,17.39,趋势: 高于MA20,16.98,16.11,0.93X
600208,衢州发展,2025-11-28,4.15,量能: 放量 (2.07X) | 趋势: 高于MA20,4.14,4.40,2.07X
000078,海王生物,2025-11-27,3.09,趋势: 多头排列 | 量能: 放量 (3.40X) | 形态: 10日内有涨停 | 趋势: 高于MA20,2.63,2.58,3.40X
600778,友好集团,2025-11-28,7.06,趋势: 高于MA20,6.93,6.87,1.43X
601089,福元医药,2025-11-28,24.9,形态: 10日内有涨停 | 趋势: 高于MA20,22.95,23.07,1.07X
002373,千方科技,2025-11-27,11.42,趋势: 多头排列 | 趋势: 高于MA20,11.16,11.09,0.69X
600132,重庆啤酒,2025-11-28,53.16,形态: 两连阴,53.74,53.96,0.81X
603898,好莱客,2025-11-28,13.08,趋势: 多头排列 | 形态: 10日内有涨停 | 趋势: 高于MA20,12.09,10.90,0.58X
603890,春秋电子,2025-11-28,16.23,趋势: 多头排列 | 趋势: 高于MA20,15.38,14.21,0.76X
603113,金能科技,2025-11-28,6.22,量能: 放量 (1.86X) | 形态: 10日内有涨停,6.24,6.68,1.86X
605599,菜百股份,2025-11-28,15.49,趋势: 多头排列 | 趋势: 高于MA20,14.82,14.52,0.24X
600721,百花医药,2025-11-28,10.11,形态: 10日内有涨停 | 形态: 两连阴 | 趋势: 高于MA20,9.45,9.49,1.42X
601398,工商银行,2025-11-28,8.11,趋势: 多头排列,8.17,7.73,0.73X
603333,尚纬股份,2025-11-28,7.77,形态: 两连阴,8.04,8.22,0.23X
000002,万  科Ａ,2025-11-27,5.47,量能: 放量 (2.16X) | 形态: 两连阴,6.15,6.49,2.16X
001287,中电港,2025-11-27,21.95,形态: 两连阴,24.57,23.22,0.75X
605488,福莱新材,2025-11-28,33.15,趋势: 高于MA20,31.92,32.96,1.33X
601012,隆基绿能,2025-11-28,18.57,形态: 两连阴,20.75,19.05,0.86X
605580,恒盛能源,2025-11-28,42.26,趋势: 多头排列 | 趋势: 高于MA20,39.87,32.02,0.29X
605188,国光连锁,2025-11-28,23.29,形态: 10日内有涨停,23.88,20.75,0.88X
603881,数据港,2025-11-28,35.45,形态: 10日内有涨停 | 形态: 两连阴 | 趋势: 高于MA20,33.51,34.35,0.39X
603408,建霖家居,2025-11-28,12.81,趋势: 多头排列 | 趋势: 高于MA20,12.52,12.07,0.45X
600887,伊利股份,2025-11-28,29.38,趋势: 多头排列 | 趋势: 高于MA20,28.51,27.99,1.04X
603185,弘元绿能,2025-11-28,30.24,形态: 两连阴,32.26,25.89,0.74X
601390,中国中铁,2025-11-28,5.43,形态: 两连阴,5.58,5.62,0.85X
603955,大千生态,2025-11-28,30.59,形态: 两连阴,32.59,34.52,1.07X
603178,圣龙股份,2025-11-28,18.4,形态: 两连阴,19.50,20.21,0.70X
603630,拉芳家化,2025-11-28,20.76,形态: 两连阴,22.44,24.35,0.44X
600955,维远股份,2025-11-28,15.18,形态: 10日内有涨停 | 趋势: 高于MA20,14.96,14.62,0.88X
603163,圣晖集成,2025-11-28,53.87,趋势: 多头排列 | 形态: 10日内有涨停 | 趋势: 高于MA20,47.25,45.60,0.90X
601096,宏盛华源,2025-11-28,4.13,形态: 两连阴,4.44,4.38,0.74X
600897,厦门空港,2025-11-28,16.26,形态: 两连阴,16.74,15.59,1.07X
603719,良品铺子,2025-11-28,12.25,形态: 两连阴,12.48,12.77,0.50X
600791,京能置业,2025-11-28,5.37,趋势: 高于MA20,5.37,5.07,0.86X
600548,深高速,2025-11-28,9.86,形态: 两连阴,10.16,10.18,1.46X
600089,特变电工,2025-11-28,21.8,形态: 两连阴,23.32,19.25,0.84X
603211,晋拓股份,2025-11-28,17.16,形态: 两连阴,17.73,18.46,0.86X
601990,南京证券,2025-11-28,8.03,形态: 两连阴,8.40,8.47,0.67X
600104,上汽集团,2025-11-28,14.97,形态: 两连阴,15.49,16.99,1.21X
600517,国网英大,2025-11-28,5.92,形态: 两连阴,6.40,6.04,0.88X
600199,金种子酒,2025-11-28,10.06,形态: 两连阴,10.35,10.55,0.81X
601600,中国铝业,2025-11-28,10.51,形态: 两连阴,10.80,9.08,0.71X
601566,九牧王,2025-11-28,13.42,趋势: 多头排列 | 形态: 10日内有涨停 | 趋势: 高于MA20,12.45,10.02,1.03X
600901,江苏金租,2025-11-28,6.46,趋势: 多头排列 | 形态: 两连阴 | 趋势: 高于MA20,6.35,5.93,0.69X
603568,伟明环保,2025-11-28,22.7,形态: 两连阴,23.16,21.34,0.72X
600520,三佳科技,2025-11-28,26.31,形态: 两连阴,26.91,28.00,0.75X
603300,海南华铁,2025-11-28,7.44,形态: 两连阴,7.64,8.53,0.90X
603421,鼎信通讯,2025-11-28,7.95,趋势: 多头排列 | 形态: 10日内有涨停 | 形态: 两连阴 | 趋势: 高于MA20,7.46,7.36,0.69X
601360,三六零,2025-11-28,13.62,趋势: 多头排列 | 形态: 10日内有涨停 | 形态: 两连阴 | 趋势: 高于MA20,13.18,11.64,0.80X
603000,人民网,2025-11-28,20.97,趋势: 多头排列 | 趋势: 高于MA20,20.09,19.98,0.92X
605268,王力安防,2025-11-28,10.63,量能: 放量 (1.58X) | 趋势: 高于MA20,10.49,10.38,1.58X
600295,鄂尔多斯,2025-11-28,10.88,形态: 两连阴,11.42,10.64,0.07X
605298,必得科技,2025-11-28,38.37,量能: 放量 (1.69X),39.29,41.03,1.69X
600604,市北高新,2025-11-28,6.05,量能: 放量 (1.53X) | 趋势: 高于MA20,5.93,5.94,1.53X
601068,中铝国际,2025-11-28,5.19,量能: 放量 (2.04X),5.43,5.17,2.04X
002356,赫美集团,2025-11-27,4.04,趋势: 多头排列 | 形态: 10日内有涨停 | 趋势: 高于MA20,3.68,3.62,0.72X
600326,西藏天路,2025-11-28,11.09,形态: 两连阴,11.89,12.57,0.49X
603229,奥翔药业,2025-11-28,9.86,形态: 两连阴,10.11,10.41,0.79X
600012,皖通高速,2025-11-28,15.39,趋势: 多头排列,15.43,14.49,0.73X
603859,能科科技,2025-11-28,40.3,形态: 两连阴,41.32,44.05,0.36X
601000,唐山港,2025-11-28,3.84,形态: 两连阴,4.00,3.94,0.80X
600810,神马股份,2025-11-28,8.69,形态: 两连阴,9.70,10.15,0.84X
600976,健民集团,2025-11-28,37.06,形态: 两连阴,38.81,40.21,1.14X
600506,统一股份,2025-11-28,25.99,形态: 10日内有涨停 | 形态: 两连阴,27.86,23.04,0.88X
600637,东方明珠,2025-11-28,9.72,形态: 两连阴,9.96,9.37,0.63X
600771,广誉远,2025-11-28,19.32,形态: 两连阴,19.66,19.50,0.71X
603099,长白山,2025-11-28,48.03,形态: 两连阴,50.66,49.77,0.73X
603338,浙江鼎力,2025-11-28,56.04,趋势: 多头排列 | 趋势: 高于MA20,53.83,52.74,0.61X
600895,张江高科,2025-11-28,41.32,趋势: 高于MA20,40.05,41.82,0.61X
605286,同力日升,2025-11-28,42.8,趋势: 高于MA20,42.58,42.18,1.02X
603135,中重科技,2025-11-28,9.55,形态: 两连阴,9.91,10.54,0.23X
603658,安图生物,2025-11-28,36.55,形态: 两连阴,38.01,39.18,0.89X
600977,中国电影,2025-11-28,17.29,形态: 10日内有涨停 | 形态: 两连阴 | 趋势: 高于MA20,17.13,16.01,1.23X
603660,苏州科达,2025-11-28,9.74,趋势: 多头排列 | 形态: 两连阴 | 趋势: 高于MA20,9.55,8.76,0.71X
603633,徕木股份,2025-11-28,11.05,趋势: 高于MA20,10.82,11.22,0.47X
002345,潮宏基,2025-11-27,12.71,量能: 放量 (1.58X) | 趋势: 高于MA20,12.33,13.91,1.58X
603162,海通发展,2025-11-28,12.23,趋势: 多头排列 | 量能: 放量 (2.10X) | 形态: 10日内有涨停 | 趋势: 高于MA20,11.53,10.28,2.10X
601515,东峰集团,2025-11-28,4.61,形态: 两连阴,4.79,4.72,0.89X
603217,元利科技,2025-11-28,28.7,趋势: 多头排列 | 量能: 放量 (2.31X) | 趋势: 高于MA20,24.90,23.25,2.31X
603391,力聚热能,2025-11-28,64.38,趋势: 多头排列 | 趋势: 高于MA20,58.49,52.21,0.56X
000007,全新好,2025-11-27,9.79,趋势: 多头排列 | 趋势: 高于MA20,9.41,8.05,0.71X
603866,桃李面包,2025-11-28,5.49,形态: 两连阴,5.61,5.58,0.74X
603477,巨星农牧,2025-11-28,17.6,形态: 两连阴,18.22,19.59,0.48X
600033,福建高速,2025-11-28,3.88,趋势: 多头排列 | 形态: 10日内有涨停 | 形态: 两连阴 | 趋势: 高于MA20,3.75,3.57,1.16X
603272,联翔股份,2025-11-28,20.16,形态: 两连阴,21.32,20.19,0.54X
600403,大有能源,2025-11-28,8.1,形态: 10日内有涨停,8.75,6.38,0.89X
603207,小方制药,2025-11-28,29.31,形态: 两连阴,30.87,32.60,0.90X
600641,万业企业,2025-11-28,16.95,形态: 两连阴,17.54,18.17,0.88X
600822,上海物贸,2025-11-28,11.3,形态: 两连阴,11.40,11.66,0.86X
603235,天新药业,2025-11-28,26.74,形态: 两连阴,27.53,27.28,0.92X
603043,广州酒家,2025-11-28,17.34,趋势: 多头排列 | 趋势: 高于MA20,17.08,16.80,0.55X
601061,中信金属,2025-11-28,14.46,形态: 两连阴,15.20,11.76,1.05X
600970,中材国际,2025-11-28,9.31,趋势: 多头排列 | 形态: 两连阴,9.41,9.22,0.75X
601939,建设银行,2025-11-28,9.66,趋势: 多头排列 | 形态: 两连阴 | 趋势: 高于MA20,9.58,9.21,0.93X
603535,嘉诚国际,2025-11-28,10.32,形态: 两连阴,11.01,11.38,0.41X
600605,汇通能源,2025-11-28,30.09,量能: 放量 (1.61X) | 趋势: 高于MA20,29.29,31.95,1.61X
600861,北京人力,2025-11-28,18.07,形态: 两连阴,18.70,19.14,0.75X
600741,华域汽车,2025-11-28,19.42,形态: 两连阴,20.08,20.13,0.82X
600562,国睿科技,2025-11-28,26.55,形态: 两连阴,27.09,28.73,0.61X
603829,洛凯股份,2025-11-28,25.15,趋势: 多头排列 | 形态: 10日内有涨停 | 形态: 两连阴 | 趋势: 高于MA20,22.32,21.15,0.53X
600645,中源协和,2025-11-28,28.41,趋势: 多头排列 | 形态: 10日内有涨停 | 形态: 两连阴 | 趋势: 高于MA20,26.95,25.43,0.80X
600693,东百集团,2025-11-28,9.98,趋势: 多头排列 | 形态: 10日内有涨停 | 趋势: 高于MA20,8.73,7.05,1.15X
600467,好当家,2025-11-28,2.6,趋势: 多头排列 | 形态: 两连阴,2.65,2.52,0.48X
605136,丽人丽妆,2025-11-28,11.05,趋势: 多头排列 | 形态: 10日内有涨停 | 趋势: 高于MA20,10.45,10.32,0.58X
603536,惠发食品,2025-11-28,13.24,趋势: 高于MA20,12.95,11.40,0.98X
600779,水井坊,2025-11-28,40.33,形态: 两连阴,41.52,43.19,0.80X
603110,东方材料,2025-11-28,15.9,形态: 两连阴,16.94,17.34,0.44X
603345,安井食品,2025-11-28,81.75,趋势: 多头排列 | 形态: 两连阴 | 趋势: 高于MA20,78.76,74.02,1.01X
600298,安琪酵母,2025-11-28,40.69,趋势: 高于MA20,39.56,40.06,0.08X
002362,汉王科技,2025-11-27,23.24,趋势: 高于MA20,22.74,23.44,0.51X
605358,立昂微,2025-11-28,29.44,形态: 两连阴,32.35,30.84,0.71X
600821,金开新能,2025-11-28,5.28,形态: 两连阴,5.53,5.61,0.79X
600980,北矿科技,2025-11-28,22.55,形态: 两连阴,23.18,24.27,0.69X
603868,飞科电器,2025-11-28,35.02,形态: 两连阴,35.89,36.38,0.60X
601456,国联民生,2025-11-28,10.23,形态: 两连阴,10.51,10.99,0.80X
601919,中远海控,2025-11-28,14.61,形态: 两连阴,15.09,14.60,0.81X
600337,美克家居,2025-11-28,2.74,趋势: 多头排列 | 量能: 放量 (1.84X) | 形态: 10日内有涨停 | 趋势: 高于MA20,2.44,2.30,1.84X
603025,大豪科技,2025-11-28,17.34,形态: 两连阴,18.14,17.42,0.77X
600015,华夏银行,2025-11-28,6.93,趋势: 多头排列,6.98,6.97,0.98X
600971,恒源煤电,2025-11-28,6.74,量能: 放量 (1.81X),7.16,7.01,1.81X
603123,翠微股份,2025-11-28,11.54,形态: 两连阴,12.08,12.55,0.38X
600718,东软集团,2025-11-28,10.41,形态: 两连阴 | 趋势: 高于MA20,10.38,10.56,0.66X
600668,尖峰集团,2025-11-28,11.64,形态: 两连阴,11.77,11.82,0.72X
600501,航天晨光,2025-11-28,21.35,形态: 两连阴,21.40,22.75,0.96X
600028,中国石化,2025-11-28,5.78,趋势: 多头排列 | 趋势: 高于MA20,5.75,5.57,0.71X
600981,苏豪汇鸿,2025-11-28,3.08,量能: 放量 (2.24X) | 形态: 10日内有涨停 | 趋势: 高于MA20,2.95,2.99,2.24X
600232,金鹰股份,2025-11-28,7.16,趋势: 高于MA20,7.12,6.78,0.75X
600329,达仁堂,2025-11-28,45.55,形态: 两连阴,47.09,45.46,0.79X
603690,至纯科技,2025-11-28,28.52,形态: 两连阴,29.46,30.36,0.60X
601208,东材科技,2025-11-28,20.34,形态: 10日内有涨停 | 趋势: 高于MA20,18.63,19.20,0.79X
600657,信达地产,2025-11-28,3.95,量能: 放量 (1.73X) | 趋势: 高于MA20,3.77,3.93,1.73X
600862,中航高科,2025-11-28,20.93,形态: 两连阴,21.91,22.88,1.08X
603098,森特股份,2025-11-28,13.02,形态: 两连阴,14.07,14.41,0.56X
603518,锦泓集团,2025-11-28,9.89,趋势: 高于MA20,9.56,9.78,1.17X
605009,豪悦护理,2025-11-28,32.06,形态: 两连阴,33.14,33.58,0.62X
600785,新华百货,2025-11-28,13.9,量能: 放量 (1.97X) | 趋势: 高于MA20,13.58,13.39,1.97X
600376,首开股份,2025-11-28,5.81,形态: 10日内有涨停,6.04,5.99,0.90X
603707,健友股份,2025-11-28,9.65,形态: 两连阴,10.06,10.46,0.89X
605376,博迁新材,2025-11-28,49.27,形态: 两连阴,49.62,52.73,0.62X
603258,电魂网络,2025-11-28,19.98,形态: 两连阴 | 趋势: 高于MA20,19.86,20.41,0.94X
600593,大连圣亚,2025-11-28,47.12,形态: 两连阴,50.86,42.93,0.85X
600151,航天机电,2025-11-28,9.3,趋势: 多头排列 | 形态: 10日内有涨停 | 形态: 两连阴 | 趋势: 高于MA20,8.67,8.29,1.38X
600737,中粮糖业,2025-11-28,17.16,形态: 两连阴 | 趋势: 高于MA20,17.16,16.52,1.14X
600660,福耀玻璃,2025-11-28,65.88,趋势: 高于MA20,65.86,67.74,1.44X
605366,宏柏新材,2025-11-28,6.98,趋势: 多头排列 | 量能: 放量 (1.93X) | 形态: 10日内有涨停 | 趋势: 高于MA20,6.65,6.34,1.93X
603177,德创环保,2025-11-28,12.44,趋势: 多头排列 | 形态: 两连阴,12.58,12.15,0.84X
600380,健康元,2025-11-28,12.35,趋势: 高于MA20,12.29,12.49,0.73X
600612,老凤祥,2025-11-28,44.73,形态: 两连阴,45.68,48.96,0.99X
603360,百傲化学,2025-11-28,33.7,趋势: 高于MA20,32.85,28.48,0.71X
601121,宝地矿业,2025-11-28,7.35,形态: 两连阴,7.47,7.13,0.97X
605099,共创草坪,2025-11-28,36.25,趋势: 多头排列 | 趋势: 高于MA20,35.90,33.51,1.42X
600241,时代万恒,2025-11-28,9.28,形态: 两连阴,9.34,8.72,1.02X
600773,西藏城投,2025-11-28,13.07,形态: 两连阴 | 趋势: 高于MA20,13.07,11.66,0.95X
600763,通策医疗,2025-11-28,42.05,形态: 两连阴,43.16,44.18,0.88X
601611,中国核建,2025-11-28,11.59,形态: 两连阴,12.46,10.96,0.72X
603915,国茂股份,2025-11-28,16.97,趋势: 高于MA20,16.79,16.65,1.29X
600846,同济科技,2025-11-28,15.58,趋势: 多头排列 | 趋势: 高于MA20,15.19,13.93,0.13X
601789,宁波建工,2025-11-28,5.2,形态: 两连阴,5.48,5.51,1.15X
600135,乐凯胶片,2025-11-28,7.83,趋势: 多头排列 | 趋势: 高于MA20,7.78,7.52,0.56X
600820,隧道股份,2025-11-28,6.32,形态: 两连阴,6.52,6.52,1.01X
601900,南方传媒,2025-11-28,13.92,形态: 两连阴,14.35,13.70,0.79X
600596,新安股份,2025-11-28,11.29,趋势: 高于MA20,11.13,10.74,1.14X
601985,中国核电,2025-11-28,8.63,形态: 两连阴,8.88,8.90,0.76X
603182,嘉华股份,2025-11-28,15.91,趋势: 高于MA20,15.87,14.77,0.26X
600958,东方证券,2025-11-28,10.41,形态: 两连阴,10.63,10.85,1.00X
002372,伟星新材,2025-11-27,10.46,趋势: 多头排列 | 形态: 两连阴,10.51,10.36,0.72X
603678,火炬电子,2025-11-28,30.7,形态: 两连阴,32.00,35.83,0.53X
600982,宁波能源,2025-11-28,4.49,形态: 两连阴,4.75,4.68,0.76X
600882,妙可蓝多,2025-11-28,27.34,趋势: 多头排列 | 量能: 放量 (1.76X) | 趋势: 高于MA20,25.90,25.66,1.76X
603689,皖天然气,2025-11-28,8.24,形态: 两连阴,8.68,8.71,0.44X
601899,紫金矿业,2025-11-28,28.58,形态: 两连阴,29.18,28.07,1.18X
601279,英利汽车,2025-11-28,4.68,形态: 10日内有涨停,4.74,4.47,0.59X
600343,航天动力,2025-11-28,23.7,趋势: 多头排列 | 形态: 10日内有涨停 | 趋势: 高于MA20,17.75,15.68,1.28X
600016,民生银行,2025-11-28,4.09,趋势: 高于MA20,4.07,4.10,0.89X
600390,五矿资本,2025-11-28,5.51,形态: 两连阴,5.78,5.93,1.01X
601869,长飞光纤,2025-11-28,87.08,形态: 10日内有涨停 | 趋势: 高于MA20,81.03,89.55,1.04X
603299,苏盐井神,2025-11-28,10.35,形态: 两连阴,10.77,10.86,0.75X
600618,氯碱化工,2025-11-28,13.36,趋势: 多头排列 | 形态: 10日内有涨停 | 趋势: 高于MA20,12.60,11.39,0.84X
600382,广东明珠,2025-11-28,6.8,形态: 两连阴,7.19,6.76,1.29X
600588,用友网络,2025-11-28,14.26,形态: 两连阴,14.71,14.92,0.78X
600338,西藏珠峰,2025-11-28,14.48,形态: 两连阴,14.98,13.79,0.76X
600406,国电南瑞,2025-11-28,22.16,形态: 两连阴,23.60,22.99,0.97X
600489,中金黄金,2025-11-28,22.48,趋势: 多头排列 | 趋势: 高于MA20,21.63,21.17,1.07X
600815,厦工股份,2025-11-28,3.85,形态: 10日内有涨停 | 形态: 两连阴 | 趋势: 高于MA20,3.82,3.18,0.78X
603618,杭电股份,2025-11-28,7.88,形态: 两连阴,8.47,8.50,0.44X
000017,深中华A,2025-11-27,7.29,趋势: 多头排列 | 形态: 10日内有涨停 | 趋势: 高于MA20,7.29,7.03,1.03X
601872,招商轮船,2025-11-28,8.81,趋势: 高于MA20,8.80,8.47,0.76X
600850,电科数字,2025-11-28,26.07,形态: 两连阴 | 趋势: 高于MA20,25.96,27.58,0.81X
600551,时代出版,2025-11-28,8.62,形态: 两连阴,8.92,8.77,0.86X
601860,紫金银行,2025-11-28,2.77,形态: 两连阴,2.84,2.88,0.92X
600547,山东黄金,2025-11-28,36.46,趋势: 高于MA20,35.58,37.20,1.01X
603993,洛阳钼业,2025-11-28,16.23,形态: 两连阴 | 趋势: 高于MA20,16.06,15.05,0.90X
601116,三江购物,2025-11-28,16.98,趋势: 多头排列 | 形态: 10日内有涨停 | 趋势: 高于MA20,14.74,14.49,0.92X
002380,科远智慧,2025-11-27,26.43,形态: 两连阴,28.00,27.98,0.65X
600865,百大集团,2025-11-28,9.61,量能: 放量 (1.81X) | 趋势: 高于MA20,9.36,9.57,1.81X
601778,晶科科技,2025-11-28,3.35,形态: 两连阴,3.56,3.80,0.90X
600493,凤竹纺织,2025-11-28,7.74,趋势: 高于MA20,7.63,7.02,0.78X
002355,兴民智通,2025-11-27,5.75,形态: 两连阴,5.99,5.98,0.99X
600271,航天信息,2025-11-28,8.73,趋势: 多头排列 | 形态: 两连阴 | 趋势: 高于MA20,8.62,8.50,0.09X
600313,农发种业,2025-11-28,6.52,趋势: 多头排列 | 形态: 两连阴,6.62,6.49,0.35X
601136,首创证券,2025-11-28,20.91,趋势: 高于MA20,20.48,21.31,0.70X
600233,圆通速递,2025-11-28,17.05,趋势: 高于MA20,16.66,17.53,0.59X
600803,新奥股份,2025-11-28,21.3,趋势: 多头排列 | 趋势: 高于MA20,20.43,19.10,0.79X
603773,沃格光电,2025-11-28,29.98,量能: 放量 (1.63X) | 形态: 10日内有涨停 | 趋势: 高于MA20,29.29,32.41,1.63X
600359,新农开发,2025-11-28,7.27,趋势: 高于MA20,7.22,7.07,1.02X
603196,日播时尚,2025-11-28,24.27,趋势: 高于MA20,23.56,22.64,1.37X
603190,亚通精工,2025-11-28,26.2,趋势: 多头排列 | 趋势: 高于MA20,25.87,24.12,0.79X
600881,亚泰集团,2025-11-28,2.09,趋势: 多头排列 | 形态: 10日内有涨停 | 趋势: 高于MA20,2.04,2.03,0.71X
600598,北大荒,2025-11-28,14.84,形态: 两连阴 | 趋势: 高于MA20,14.77,14.66,0.80X
603888,新华网,2025-11-28,20.42,趋势: 多头排列 | 形态: 两连阴 | 趋势: 高于MA20,20.19,19.90,0.43X
603809,豪能股份,2025-11-28,12.22,形态: 两连阴,12.55,14.09,0.71X
603280,南方路机,2025-11-28,42.38,趋势: 多头排列 | 形态: 10日内有涨停 | 形态: 两连阴 | 趋势: 高于MA20,40.55,40.24,0.61X
601696,中银证券,2025-11-28,12.92,形态: 两连阴,13.33,14.23,1.27X
